,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,NAGPUR NAGARIK SAHAKARI BANK LIMITED,NGSB0000002,ITWARI,"SHAHID CHOWK, ITWARI",NAGPUR,NAGPUR,MAHARASHTRA,7122764787
1,NAGPUR NAGARIK SAHAKARI BANK LIMITED,NGSB0000003,DHARAMPETH,"1ST FLR,SITARAM SMRUTI,WEST HIGHCOURT RD, LAXMIBHAVAN SQ ,DHARAMPETH",NAGPUR,NAGPUR,MAHARASHTRA,7122555210
2,NAGPUR NAGARIK SAHAKARI BANK LIMITED,NGSB0000004,SITABULDI,"MURLIDHAR COMPLEX, TEMPLE BAZAR ROAD, SITABULDI",NAGPUR,NAGPUR,MAHARASHTRA,7122532111
3,NAGPUR NAGARIK SAHAKARI BANK LIMITED,NGSB0000005,MAHAL,"JR.BHOSALA PALACE,TULSHIBAGH ROAD, MAHAL",NAGPUR,NAGPUR,MAHARASHTRA,7122730044
4,NAGPUR NAGARIK SAHAKARI BANK LIMITED,NGSB0000006,LAKADGANJ,"79,DR.AMBEDKAR CHOWK,CENTRAL AVENUE, NAGPUR",NAGPUR,NAGPUR,MAHARASHTRA,7122763523
5,NAGPUR NAGARIK SAHAKARI BANK LIMITED,NGSB0000007,SADAR,"MOUNT ROAD,SADAR",NAGPUR,NAGPUR,MAHARASHTRA,7122523080
6,NAGPUR NAGARIK SAHAKARI BANK LIMITED,NGSB0000008,VIVEKANAND NAGAR,DEV NAGAR CHOWK,NAGPUR,NAGPUR,MAHARASHTRA,7122247690
7,NAGPUR NAGARIK SAHAKARI BANK LIMITED,NGSB0000009,MIDC HINGNA ROAD,"MIDC AREA,SOUTH AMBAZARI,HINGNA ROAD",NAGPUR,NAGPUR,MAHARASHTRA,7104237482
8,NAGPUR NAGARIK SAHAKARI BANK LIMITED,NGSB0000010,KAMPTEE,"JUNI OLI,KAMPTEE DIST-NAGPUR",NAGPUR,KAMPTEE,MAHARASHTRA,7109288405
9,NAGPUR NAGARIK SAHAKARI BANK LIMITED,NGSB0000011,KALMANA MKT,KALAMNAMARKET YARD,NAGPUR,NAGPUR,MAHARASHTRA,7122680536
10,NAGPUR NAGARIK SAHAKARI BANK LIMITED,NGSB0000012,DEENDAYAL NAGAR,"┬ôSHRIKRISHNA┬ö,RING ROAD,DEENDAYAL NAGAR",NAGPUR,NAGPUR,MAHARASHTRA,7122289906
11,NAGPUR NAGARIK SAHAKARI BANK LIMITED,NGSB0000013,SAKKARDARA,"217,SIDDHESH SAI MAHIMA APART.,  INFRO OF SAKKARDARA POLICE STATION",NAGPUR,NAGPUR,MAHARASHTRA,7122748627
12,NAGPUR NAGARIK SAHAKARI BANK LIMITED,NGSB0000014,WADI,"SHILA COMPLEX,AMARAVATI ROAD, WADI",NAGPUR,NAGPUR,MAHARASHTRA,7104221297
13,NAGPUR NAGARIK SAHAKARI BANK LIMITED,NGSB0000015,GANJAKHET,"NR.AGRASEN CHOWK,ABOVE VIDARBHA ELECTRICAL, 1ST FLOOR, GANDHIGAGH",NAGPUR,NAGPUR,MAHARASHTRA,7122764850
14,NAGPUR NAGARIK SAHAKARI BANK LIMITED,NGSB0000016,KAMPTEE ROAD,"PLOT NO 38, HOUSE NO 568,LASHKARI BAGH, KAMAL TALKIES,",NAGPUR,NAGPUR,MAHARASHTRA,7122655170
15,NAGPUR NAGARIK SAHAKARI BANK LIMITED,NGSB0000017,MANEWADA,"301,JAWAHAR NAGAR,MANEWADA ROAD",NAGPUR,NAGPUR,MAHARASHTRA,7122750881
16,NAGPUR NAGARIK SAHAKARI BANK LIMITED,NGSB0000018,DHANTOLI,"RAJKAMAL COMPLEX,PANCHASHIL CHOWK, DHANTOLI",NAGPUR,NAGPUR,MAHARASHTRA,7122430512
