,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,NEW INDIA COOPERATIVE BANK LIMITED,NICB0000003,GIRGAUM,"NIKKO HOUSE 399, V.P. ROAD OPP.CONGRESS HOUSE, MUMBAI 400004",BRIHAN MUMBAI,MUMBAI,MAHARASHTRA,61373711
1,NEW INDIA COOPERATIVE BANK LIMITED,NICB0000004,GOREGAON,"HIRNEN SHOPPING CENTRE, HIRJI NENCY COMPOUND, M.G. RD, GOREGAON (W), MULUND 400 062",BRIHAN MUMBAI,MUMBAI,MAHARASHTRA,64532767
2,NEW INDIA COOPERATIVE BANK LIMITED,NICB0000005,VERSOVA,"AMIT NAGAR, YARI RD, VERSOVA, MUMBAI 400 061",BRIHAN MUMBAI,MUMBAI,MAHARASHTRA,64532793
3,NEW INDIA COOPERATIVE BANK LIMITED,NICB0000006,CHEMBUR,"AKSHAY APT. PLOT NO.CTS 1196, 10TH ROAD NR. JAIN EMPLE, CHEMBUR, MUMBAI 400 071",BRIHAN MUMBAI,MUMBAI,MAHARASHTRA,64532756
4,NEW INDIA COOPERATIVE BANK LIMITED,NICB0000007,SANTACRUZ,"ADARSH APTS., GOLIBAR RD, NR. KHAR SUBWAY, SANTACRUZ (E), MUMBAI 400 025",BRIHAN MUMBAI,MUMBAI,MAHARASHTRA,64532764
5,NEW INDIA COOPERATIVE BANK LIMITED,NICB0000008,MULUND (EAST),"GURUJYOT CHS LTD. MAHATMA PHULE RD, MULUND (E), MUMBAI 400 081",BRIHAN MUMBAI,MUMBAI,MAHARASHTRA,64532782
6,NEW INDIA COOPERATIVE BANK LIMITED,NICB0000009,ANDHERI,"KALPITA ENCLAVE OPP. VIJAYNAGAR SOC., SAHARA RD, ANDHERI (E), MUMBAI ┬û 400 069",BRIHAN MUMBAI,MUMBAI,MAHARASHTRA,61373511
7,NEW INDIA COOPERATIVE BANK LIMITED,NICB0000010,MALAD (WEST),"37, JIMMIT APTS. OPP. KAPOLE WADI, MARVE RD, MALAD (W), MUMBAI ┬û 400 064",BRIHAN MUMBAI,MUMBAI,MAHARASHTRA,61373411
8,NEW INDIA COOPERATIVE BANK LIMITED,NICB0000011,GHATKOPAR,"GURUKUL BLDG., DERASAR LANE, GHATKOPAR, MUMBAI ┬û 400 077.",BRIHAN MUMBAI,MUMBAI,MAHARASHTRA,64532757
9,NEW INDIA COOPERATIVE BANK LIMITED,NICB0000012,BORIVALI,"KALPANA APTS, PUNJABI LANE, L T ROAD, BORIVALI (W), MUMBAI 400 092.",BRIHAN MUMBAI,MUMBAI,MAHARASHTRA,64532751
10,NEW INDIA COOPERATIVE BANK LIMITED,NICB0000015,BANDRA,"KOHLI HOUSE, PLOT NO.510/B, 32ND RD, TPS III, BANDRA (W), MUMBAI ┬û 400 050.",BRIHAN MUMBAI,MUMBAI,MAHARASHTRA,64532748
11,NEW INDIA COOPERATIVE BANK LIMITED,NICB0000016,VASAI,"SAROJINI APTS. PAR NAKA NR JANAKI TALKIES, VASAI, DIST.-THANE - 401 201",BRIHAN MUMBAI,THANE,MAHARASHTRA,6457030
12,NEW INDIA COOPERATIVE BANK LIMITED,NICB0000017,MIRA ROAD,"B-42/43, SECTOR -1, SHANTI NAGAR, MIRA ROAD, DIST.-THANE 401 107",BRIHAN MUMBAI,THANE,MAHARASHTRA,64532779
13,NEW INDIA COOPERATIVE BANK LIMITED,NICB0000018,MAJIVADE,"AMRAPALI ARCADE, VASANT VIHAR, 2ND POKHARAN RD, MAJIWADE, THANE (W) ┬û400 610.",BRIHAN MUMBAI,MUMBAI,MAHARASHTRA,64532787
14,NEW INDIA COOPERATIVE BANK LIMITED,NICB0000019,MALAD (EAST),"TEMPLE VIEW, RAHEJA TOWNSHIP, MALAD (E), MUMBAI 400 097",BRIHAN MUMBAI,MUMBAI,MAHARASHTRA,61373211
15,NEW INDIA COOPERATIVE BANK LIMITED,NICB0000020,KANDIVALI (WEST),"SHIVAM CHS LTD. NR.CHARKOP VILLAGE, KANDIVLI (W), MUMBAI-400 067.",BRIHAN MUMBAI,MUMBAI,MAHARASHTRA,64578364
16,NEW INDIA COOPERATIVE BANK LIMITED,NICB0000021,FORT BRANCH,"HARBOUR VIEW, 221/225, P.D MELLO ROAD, FORT, MUMBAI-400 001",BRIHAN MUMBAI,MUMBAI,MAHARASHTRA,61427537
17,NEW INDIA COOPERATIVE BANK LIMITED,NICB0000022,PANCHPAKHADI,"SHREEJI VILLE, ALEMIDA ROAD, PANCHPAKHADI, THAE (W) 400 601.",BRIHAN MUMBAI,THANE,MAHARASHTRA,64532791
18,NEW INDIA COOPERATIVE BANK LIMITED,NICB0000023,MULUND (WEST),"GOLDEN WILLOWS SOCIERY, SHOP NO.1 & 2, GROUND FLOOR, VASANT GARDENS OFF LBS MARG, MULUND (W), MUMBAI- 400081",BRIHAN MUMBAI,MUMBAI,MAHARASHTRA,64526164
