,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,THE NAVNIRMAN CO-OPERATIVE BANK LIMITED,NVNM0000002,DARIAPUR,AICABSOSDAIAPUGATADABAD-380004,AHMEDABAD,AHMEDABAD,GUJARAT,22166911
1,THE NAVNIRMAN CO-OPERATIVE BANK LIMITED,NVNM0000003,MEGHANINAGAR,"CIE,R,EDD316",AHMEDABAD,AHMEDABAD,GUJARAT,22137447
2,THE NAVNIRMAN CO-OPERATIVE BANK LIMITED,NVNM0000004,RANIP,JHCEE-YHMEB-40.,AHMEDABAD,AHMEDABAD,GUJARAT,27530070
3,THE NAVNIRMAN CO-OPERATIVE BANK LIMITED,NVNM0000005,SATELLITE,SLRSNNRNRSHVRANJANHARRASASALLRADAHMDABAD-5,AHMEDABAD,AHMEDABAD,GUJARAT,26926090
4,THE NAVNIRMAN CO-OPERATIVE BANK LIMITED,NVNM0000006,NARODA ROAD,SESEFEBWECMUMEB2.,AHMEDABAD,AHMEDABAD,GUJARAT,22201426
5,THE NAVNIRMAN CO-OPERATIVE BANK LIMITED,NVNM0000007,RAKHIAL,NEEO.UOENKME-2.,AHMEDABAD,AHMEDABAD,GUJARAT,22743808
6,THE NAVNIRMAN CO-OPERATIVE BANK LIMITED,NVNM0000008,SOLA ROAD,YUYOPE.IEOOEB6.,AHMEDABAD,AHMEDABAD,GUJARAT,27433359
7,THE NAVNIRMAN CO-OPERATIVE BANK LIMITED,NVNM0000009,NAVRANGPURA,HHOCETYPUHEDD39.,AHMEDABAD,AHMEDABAD,GUJARAT,26463817
8,THE NAVNIRMAN CO-OPERATIVE BANK LIMITED,NVNM0000010,NARANPURA,I ME E C ME-8.,AHMEDABAD,AHMEDABAD,GUJARAT,27680747
9,THE NAVNIRMAN CO-OPERATIVE BANK LIMITED,NVNM0000011,SABARMATI,"H,NVU,B,HDBD-85",AHMEDABAD,AHMEDABAD,GUJARAT,27508492
10,THE NAVNIRMAN CO-OPERATIVE BANK LIMITED,NVNM0000012,CHENPUR,",IDRNOIT,/LRPLZ,OPPNKOFROD,NPUR(NWRNIP),MDD-382480",AHMEDABAD,AHMEDABAD,GUJARAT,27590077
11,THE NAVNIRMAN CO-OPERATIVE BANK LIMITED,NVNM0000013,NAVA NARODA,"F / 8,1ST FLOOR,BLOCK B,TAKSHASHILA ORIENT,100 CROSS ROAD,NARODA-NIKOL ROAD,AHMEDABAD-382 330",AHMEDABAD,AHMEDABAD,GUJARAT,22980560
12,THE NAVNIRMAN CO-OPERATIVE BANK LIMITED,NVNM0000014,NANA CHILODA,"101,MARUTI SHINE,OPP - ROYAL ARCADE,NANA CHILODA,AHMEDABAD.PIN-382330",AHMEDABAD,AHMEDABAD,GUJARAT,0
13,THE NAVNIRMAN CO-OPERATIVE BANK LIMITED,NVNM0000015,KATHAWADA,"3,4 HARIKRUPA INDUSTRIAL ESTATE,NEAR VALABAPA TEMPLE,ROAD NO.5,RAJIVNAGAR ROAD,KATHAWADA GIDC,KATHAWADA,AHMEDABAD.PIN-382430",AHMEDABAD,AHMEDABAD,GUJARAT,0
