,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
114,INDIAN BANK,IDIB000A133,ARIMALAM,"NO.2, PUDUR AGRAHARAM ARIMALAM - 622 201",PUDUKKOTTAI,ARIMALAM,TAMIL NADU,0
115,INDIAN BANK,IDIB000A134,ADAMBAKKAM,"PLOT NO.43, SAKTHI NAGAR MAIN ROAD, SAKTHI NAGAR, ADAMBAKKAM, CHENNAI - 600 088",KANCHEEPURAM,ADAMBAKKAM,TAMIL NADU,0
116,INDIAN BANK,IDIB000A135,A S RAO NAGAR,"NO 1-241/2, BHAVANI NAGAR, ECIL, KAPRA HYDERABAD 500 062",RANGA REDDY,KHAPRA,ANDHRA PRADESH,0
117,INDIAN BANK,IDIB000A136,ANGUL,HARIMAHURI CHHAK MAIN ROAD ANUGUL 759122,ANGUL,ANGUL,ODISHA,0
118,INDIAN BANK,IDIB000A137,ANGAMALI,3/360 -C K G TOWERS THRISSUR ROAD ANGAMALY  683 572,ERNAKULAM,ANGAMALY,KERALA,0
119,INDIAN BANK,IDIB000A138,ANDIPATTI,THENI-MADURAI MAIN ROAD ANDIPATTI,THENI,ANDIPATTI JAKKAMPATTI,TAMIL NADU,0
120,INDIAN BANK,IDIB000A139,ADILABAD,"HOUSE NO.4-3-58/2/A, DWARAKA NAGAR, ADILABAD 504001",ADILABAD,ADILABAD,ANDHRA PRADESH,0
121,INDIAN BANK,IDIB000A141,ACS COLLEGE CAMPUS IRUMBEDU,"ACS NAGAR,ARANI -ARCOT ROAD  IRUMBEDU,ARANI TALUK",TIRUVANNAMALAI,ARNI,TAMIL NADU,0
122,INDIAN BANK,IDIB000A143,"ASHOKA GARDEN, BHOPAL",B-27B NEW ASHOKA GARDEN BHOPAL MP 462023,BHOPAL,BHOPAL,MADHYA PRADESH,0
123,INDIAN BANK,IDIB000A144,AURANGABAD(BIHAR),"NAVJADI COMPLEX IST FLOOR OLD GT ROAD AURANGABAD, BIHAR 824101",AURANGABAD,AURANGABAD,BIHAR,0
124,INDIAN BANK,IDIB000A145,ALANGULAM,"I FLOOR, (OPP. TO TALUK OFFICE), TENKASI ROAD, ALANGULAM, TIRUNELVELI TAMIL NADU  627851",TIRUNELVALI,ALANGULAM,TAMIL NADU,0
125,INDIAN BANK,IDIB000A146,ANCHAL,"PARAPPADIYIL BUILDING, KULATHUPUZHA ROAD, ANCHAL,KOLLAM, KERALA - 691306",KOLLAM,ANCHAL,KERALA,0
126,INDIAN BANK,IDIB000A147,AMBASAMUDRAM,"38 A,PUDUGRAMAM STREET,AMBASAMUDRAM",TIRUNELVALI,AMBASAMUDRAM,TAMIL NADU,0
127,INDIAN BANK,IDIB000A148,ALMORA,C-167JHIJHARL.R.SHAH ROADALMORA,ALMORA,ALMORA,UTTARAKHAND,0
128,INDIAN BANK,IDIB000A149,AKBARPUR,"ASHIRWAD GUEST HOUSE,TEHSEEL CHAURAHA,AKBARPUR",AMBEDKAR NAGAR,AKBARPUR,UTTAR PRADESH,0
129,INDIAN BANK,IDIB000A150,AYAPAKKAM,"ICF COLONY MAIN ROAD,AMBATTUR PHASE III SCHEME,AMBATTUR",THIRUVALLUR,AMBATTUR,TAMIL NADU,0
130,INDIAN BANK,IDIB000A151,ATHGAON,KARIM COMPLEX  S. J. ROAD (TOKOBARI BYE LANE)  ATHGAON  REHABARI 781008,KAMRUP,GUWAHATI,ASSAM,0
131,INDIAN BANK,IDIB000A152,AKIVEEDU,20-95 P P ROAD  UNDIVARI COMPLEX  AKIVEEDU 534235,WEST GODAVARI,AKIVIDU,ANDHRA PRADESH,0
132,INDIAN BANK,IDIB000A153,"ANJALAI AMMAL MAHALINGAM ENG COLLEGE, KOILVENNI",AAME COLLEGE-KOVILVENNI  KOVILVENNI 614403,THIRUVARUR,NIDAMANGALAM,TAMIL NADU,0
133,INDIAN BANK,IDIB000A154,AMRELI,"COLLEGE CIRCLE  OPP ITI, NR. TV RELAY CENTER  AMRELI 365601",AMRELI,AMRELI,GUJARAT,0
134,INDIAN BANK,IDIB000A155,AYUR,CHOOLAVILAYIL ARCADE  OPP KSRTC BUS STAND  AYUR 691533,KOLLAM,AYOOR,KERALA,0
135,INDIAN BANK,IDIB000A156,AMBARNATH,"SHOP NO 30-39,GROUND FLOOR  SWANAND SHOPPING COMPLEX  B CABIN ROAD,SHIVAJI CHOWK  AMBARNATH(EAST) THANE DISTRICT  PIN 421501",THANE,KALYAN,MAHARASHTRA,0
136,INDIAN BANK,IDIB000A157,AVINASHI,"NO.26A, KATCHERI STREETCHEYUR ROADAVINASHIAVINASHI PO TIRUPPUR TAMIL NADU 641654",COIMBATORE,TIRUPUR,TAMIL NADU,0
137,INDIAN BANK,IDIB000A158,"ABHAY KHAND,INDIRAPURAM","MAHALUXMI SQUARE ,  C-1  ABHAYKHAND II  INDIRAPURAM 201010",GHAZIABAD,GHAZIABAD,UTTAR PRADESH,0
138,INDIAN BANK,IDIB000A159,ATTAPUR,PLOT NO 42-43SRI LAKSHMINAGAR COLONAYATTAPURRAJENDRA NAGAR MANDAL  ANDHRA PRADESH-500048,RANGAREDDY,RAJENDRANAGAR,ANDHRA PRADESH,0
139,INDIAN BANK,IDIB000A160,AMARAVATHI ROAD(GUNTUR),3RD LANEANNAPURNA NAGAR (EAST)GORANTLAGUNTUR  ANDHRA PRADESH- 522034,GUNTUR,GORANTLA,ANDHRA PRADESH,0
140,INDIAN BANK,IDIB000A161,ADDANKI,"34-68,SRINAGAR FIRST LINEADDANKI PRAKASHAM ANDHRA PRADESH - 523201",PRAKASAM,ADDANKI,ANDHRA PRADESH,0
141,INDIAN BANK,IDIB000A162,A ERAYAMANAGALAM,5/110 A KOKKARAYANPETTAI MAIN ROADA ERAYAMANGALAM POSTA ERAYAMANGALAMTIRUCHENGODE TALUK  NAMAKKAL TAMIL NADU-637210,NAMAKKAL,TIRUCHENGODU,TAMIL NADU,0
142,INDIAN BANK,IDIB000A163,ACHIPATTI,1/144ACHIPATTI COIMBATORE TAMIL NADU -642002,COIMBATORE,POLLACHI,TAMIL NADU,0
143,INDIAN BANK,IDIB000A164,ANNAVARAM,"1-2  GRANDHI BAPANAYYA COMPLEX  NR.NTR STATUE, RAILWAY STATION ROAD  ANNAVARAM EAST GODAVARI ANDHRA PRADESH- 533406",CUDDAPAH,ANNAVARAM,ANDHRA PRADESH,0
