,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660002,RELIEF ROAD,"MUMTAJ MAHAL, ZAKARIYA MASZID, RELIEF ROAD, AHMEDABAD-380 001",AHMEDABAD,AHMEDABAD,GUJARAT,7922139024
1,AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660003,MANINAGAR,"JAWAHAR CHOWK CHAR RASTA,MANINAGAR, AHMEDABAD-380 008.",AHMEDABAD,AHMEDABAD,GUJARAT,7925450515
2,AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660004,NARANPURA,"1,ATUL PARK SOCIETY, NR.NARANPURA CHAR RASTA,NARANPURA, AHMEDABAD-380 013.",AHMEDABAD,AHMEDABAD,GUJARAT,7927682016
3,AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660005,GIRDHARNAGAR,"NILUMBAUG FLAT, OPP.SHAHIBAUG GUEST HOUSE,GIRDHARNAGAR, SAHIBAUG ROAD, AHMEDABAD-380 004.",AHMEDABAD,AHMEDABAD,GUJARAT,7922864640
4,AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660007,MAHENDIKUA,"SHANKARPURA CHAR RASTA, NR.SHAKTINAGAR, OUTSITE SHAHPUR DARWAJA,  AHMEDABAD-380 004.",AHMEDABAD,AHMEDABAD,GUJARAT,7925627218
5,AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660008,PANCHKUVA,"VANDANA CLOTH MARKET, NR. PANCHKUVA DARWAJA, AHMEDABAD-380001",AHMEDABAD,AHMEDABAD,GUJARAT,7922145646
6,AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660009,PALDI,"NR. FATEHNAGAR BUS STAND, PALDI, AHMEDABAD-380007",AHMEDABAD,AHMEDABAD,GUJARAT,7926621189
7,AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660010,AMBAWADI,"OJAS APT., L COLONY CHAR RASTA, S.M.ROAD,AMBAWADI, AHMEDABAD-380015",AHMEDABAD,AHMEDABAD,GUJARAT,7926306109
8,AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660011,ODHAV,"SHOP NO 2 TO 6 GF,MANGALAM ARCADE,OPP ODHAV GAM BRTS  STOP,ODHAV,AHMEDABAD,382415",AHMEDABAD,AHMEDABAD,GUJARAT,7922891147
9,AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660012,DELHICHAKLA,"PATEL HOUSE, O/S DARIAPUR DARWAJA, NR. VINOD CHAMBER, AHMEDABAD-380004",AHMEDABAD,AHMEDABAD,GUJARAT,7922123471
10,AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660013,PANKORNAKA,"OPP. JUMMA MASZID, PANKORENAKA, AHMEDABAD-380001",AHMEDABAD,AHMEDABAD,GUJARAT,7925320430
11,AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660014,VATVA,"PLOT NO.20/1, PHASE- I YAMUNA INDUSTRIAL ESTATE, OPP. NEO PLAST, G.I..D.C. , VATVA , AHMEDABAD 382 445",AHMEDABAD,AHMEDABAD,GUJARAT,7925896023
12,AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660015,LATIBAZAR,"2,BHAVNA SOCIETY, GITAMANDIR ROAD, AHMEDABAD-380022",AHMEDABAD,AHMEDABAD,GUJARAT,7925399122
13,AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660016,NAVRANGPURA,"AMCO HOUSE, NR. STADIUM CIRCLE, NAVRANGPURA, AHMEDABAD-380009",AHMEDABAD,AHMEDABAD,GUJARAT,7926421412
14,AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660017,ISANPUR,"NIRMAL LAXMI HALL BLDG., ISANPUR VATVA ROAD, ISANPUR, AHMEDABAD-382443",AHMEDABAD,AHMEDABAD,GUJARAT,7925734506
15,AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660018,SATELITE,"MANSI COMPLEX, PREMCHAND NAGAR ROAD, SATELLITE, AHMEDABAD-380015",AHMEDABAD,AHMEDABAD,GUJARAT,7926754428
16,AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660019,MEMNAGAR,"OLWAY HOUSE, GURUKUL ROAD, MEMNAGAR, AHMEDABAD-380052",AHMEDABAD,AHMEDABAD,GUJARAT,7927412739
