,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,THRISSUR DISTRICT CO-OPERATIVE BANK LTD,THRS0000001,RTGS-HO,THRISSUR,THRISSUR,THRISSUR,KERALA,487457858
1,THRISSUR DISTRICT CO-OPERATIVE BANK LTD,THRS0000002,IRINJALAKUDA,IRINJALAKUDA.P.O. PIN-680121,THRISSUR,MUKUNDAPURAM,KERALA,0
2,THRISSUR DISTRICT CO-OPERATIVE BANK LTD,THRS0000003,KUNNAMKULAM,"TOWN HALL RD, KUNNAMKULAM P O PIN 680503",THRISSUR,CHAVAKKAD,KERALA,0
3,THRISSUR DISTRICT CO-OPERATIVE BANK LTD,THRS0000004,CHALAKUDY,"RAILWAY STATION ROAD, TRUNK ROAD JUNCTION, CHALAKUDY.P.O. PIN- 680307",THRISSUR,MUKUNDAPURAM,KERALA,0
4,THRISSUR DISTRICT CO-OPERATIVE BANK LTD,THRS0000005,WADAKKANCHERY,WADAKKANCHERY.P.O. PIN-680582,THRISSUR,WADAKKANCHERY,KERALA,0
5,THRISSUR DISTRICT CO-OPERATIVE BANK LTD,THRS0000006,THRIPRAYAR,NATTIKA.P.O. PIN-680566,THRISSUR,CHAVAKKAD,KERALA,0
6,THRISSUR DISTRICT CO-OPERATIVE BANK LTD,THRS0000007,KODUNGALLUR,KODUNGALLUR.P.O. PIN-680664,THRISSUR,KODUNGALLUR,KERALA,0
7,THRISSUR DISTRICT CO-OPERATIVE BANK LTD,THRS0000008,CHELAKKARA,CHELAKKARA.P.O. PIN-680586,THRISSUR,THALAPPILLY,KERALA,0
8,THRISSUR DISTRICT CO-OPERATIVE BANK LTD,THRS0000009,GURUVAYUR,GURUVAYUR.P.O. PIN-680101,THRISSUR,CHAVAKKAD,KERALA,0
9,THRISSUR DISTRICT CO-OPERATIVE BANK LTD,THRS0000010,MALA,MALA.P.O. PIN-680732,THRISSUR,KODUNGALLUR,KERALA,0
10,THRISSUR DISTRICT CO-OPERATIVE BANK LTD,THRS0000011,PAVARATTY,PAVARATTY.P.O. PIN-680507,THRISSUR,CHAVAKKAD,KERALA,0
