,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000001,PARVATI DARSHAN,"46, KAKAHALWAI ESTATE, SOMSHANKAR CHAMBERS, SATARA ROAD, PUNE 411 009",PUNE,PUNE,MAHARASHTRA,24222386
1,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000002,KHADKI BAZAR,"NEW BAZAR,H.NO 82,KOHINOOR PLAZA, DR. BABASAHEB AMBEDKAR ROAD, PUNE 411003",PUNE,PUNE,MAHARASHTRA,25817225
2,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000003,GOKHALE NAGAR,"1038/7, YOGINI APARTMENT, GOKHALE NAGAR, PUNE  411 016",PUNE,PUNE,MAHARASHTRA,25654743
3,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000004,KOTHRUD,"128/2, SWAROOP NAGARI, KOTHRUD, PUNE 411 029",PUNE,PUNE,MAHARASHTRA,25462978
4,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000005,VITHALWADI,"47, SHIVPRASAD HSG.SOC., PANMALA, VITHALWADI, PUNE 411 030",PUNE,PUNE,MAHARASHTRA,24331820
5,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000006,CHINCHWAD,"SHRI AGRASEN BHAVAN NEAR JAYASHREE THEATRE,OPP CHURCH, PUNE MUMBAI ROAD,CHINCHWAD,PUNE 411019",PUNE,PUNE,MAHARASHTRA,27474792
6,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000007,AUNDH- SANEWADI,"NAV-VRUSHALI HSG. SOC. S.NO.128/4, PLOT NO 7, AUNDH,PUNE 411 007",PUNE,PUNE,MAHARASHTRA,5882697
7,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000008,KATRAJ,"19 A/1, ROYAL ARCADE, NEAR SHANKAR MAHARAJ MATH, DHANKAWADI, PUNE 411 043",PUNE,PUNE,MAHARASHTRA,4377403
8,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000009,GANESH NAGAR,"S.NO.32/1 & 33/(2+3), PLOT NO 1, MEGHSAGAR,SWASTISHREE SAHAKARI, GRIHARACHANA SANSTHA (MARYADIT), GANESHNAGAR, PUNE 411 052",PUNE,PUNE,MAHARASHTRA,25441141
9,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000010,LAXMI ROAD,"476, NEW NARAYAN PETH, NEAR LOKHANDE TALIM,LAXMI ROAD, PUNE 411 030",PUNE,PUNE,MAHARASHTRA,4455273
10,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000011,ALANDI,"800, OM SAI SADAN, OPP.OLD S.T. STAND, ALANDI, PUNE 412105",PUNE,PUNE,MAHARASHTRA,232304
11,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000012,DADAR WEST,"32/34, NEELKANTH NIWAS, D.L.VAIDYA ROAD, OFF RANADE RD., DADAR,  MUMBAI 400 028",GREATER BOMBAY,MUMBAI,MAHARASHTRA,24375354
12,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000014,BARAMATI,"GALA NO.1, CTS NO.612, D.A.SATAV COMPLEX,OPP. NAIGAONKAR HOSPITAL, SILVER JUBILEE HOSPITAL ROAD, BARAMATI 413 102.",PUNE,PUNE,MAHARASHTRA,223561
13,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000015,KASBA RAVIWAR,"727, SAVATAMALI BHAVAN, OPP. URSEKAR HOSPITAL, GANESH ROAD, PUNE 411 002",PUNE,PUNE,MAHARASHTRA,24450882
14,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000016,PUNE CAMP,"599, SACHAPIR STREET, THAKUR HOUSE,PUNE CAMP, PUNE 411 001",PUNE,PUNE,MAHARASHTRA,6346836
15,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000017,VILE PARLE EAST,"45, SARASWATI NIWAS, HANUMAN ROAD, VILE PARLE (E),  MUMBAI 400 057",GREATER BOMBAY,MUMBAI,MAHARASHTRA,26191096
16,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000018,AURANGABAD,"13001/1(PART), NEW ROKADE HANUMAN COLONEY, JALNA ROAD,  AURANGABADPIN - 431003",AURANGABAD,AURANGABAD,MAHARASHTRA,2349626
17,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000019,PAUD ROAD,"85/1 B, SHANKAR NAGARI, BUILDING NO. C, NEAR VANAZ ENGG LTD, PAUD ROAD, PUNE 411 029",PUNE,PUNE,MAHARASHTRA,5381199
18,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000021,ZAVERI BAZAR,"19/21, VITTHALWADI, KALBADEVI ROAD, MUMBAI 400 002",GREATER BOMBAY,MUMBAI,MAHARASHTRA,22400298
19,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000022,MULUND WEST,"APPORVA CO-OP HSG. SOCIETY, GOWARDHAN NAGAR, LBS MARG, MULUND (W), MUMBAI 400 080",GREATER BOMBAY,MUMBAI,MAHARASHTRA,21640621
20,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000023,KANDIVALI WEST,"CTS 341 SANGEETA SHOP NO 6 & 7, S.V.ROAD, KANDIVLI WEST, MUMBAI 400067",GREATER BOMBAY,MUMBAI,MAHARASHTRA,28073762
21,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000024,BORIVALI WEST,"CTS NO.534, SHOP NO. 12 & 14,  THE TULSIBAUG CO-OP. HSG. SOCIETY LTD; PLOT NO. 17 A, TPS NO.1,OFF CHANDAVARKAR ROAD,RAMDAS SUTRALE MARG,  BORIVALI (WEST),  MUMBAI- 400 092",GREATER BOMBAY,MUMBAI,MAHARASHTRA,28954071
22,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000026,PIMPRI,"RADHESHAM ESTATE, BLOCK NO.121, PIMPRI, PUNE 411 017",PUNE,PUNE,MAHARASHTRA,7460408
23,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000027,DECCAN GYMKHANA,"C.T.S.NO.885/1, F.P.NO.241/1, BHANDARKAR INSTITUTE ROAD, DECCAN GYMKHANA, PUNE 411 004",PUNE,PUNE,MAHARASHTRA,5675852
24,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000028,KOREGAON PARK,"PLOT NO.333, BUSINESS AVENUE, OFF NORTH MAIN ROAD, SANAS RESIDENCY, KOREGAON PARK, PUNE  411 001",PUNE,PUNE,MAHARASHTRA,26121524
25,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000029,VASHI,"PLOT NO.74,SECTOR NO.17, PERSEPOLIS PREMISES C.O.H.S., VASHI,NEW MUMBAI 400 703",GREATER BOMBAY,MUMBAI,MAHARASHTRA,27896743
26,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000030,HYDERABAD,"3-5-798, PRATHIMA SCHALASS, NEW NO.248, STREET NO.8, BASHEERBAUG HYDERGUDA, KING KOTI ROAD, HYDERABAD- 500 029",HYDERABAD,HYDERABAD,ANDHRA PRADESH,23231705
27,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000031,INDORE,"SHANTI HEIGHTS, 32/2, SOUTH TUKOGANJ, INDORE 452 001",INDORE,INDORE,MADHYA PRADESH,528726
28,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000032,WARJE,"SHOP NO. 4-5, 56-59 KAKADE PLAZA PHASE 2, KARVENAGAR, WARJE, PUNE  411 052",PUNE,PUNE,MAHARASHTRA,25209271
29,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000033,AJMERA,"149/2, PLOT NO.21, MASURKAR COLONEY, NEAR AJMERA SCHOOL, PUNE 411 018",PUNE,PUNE,MAHARASHTRA,27476450
30,THE COSMOS CO OPERATIVE BANK LIMITED,COSB0000034,GHATKOPAR,"MEERA SAGAR BUILDING, S.NO.73, PLOT NO.958, P.T.-4, NAUROJI LANE, GHATKOPAR (W), MUMBAI  400 086",GREATER BOMBAY,MUMBAI,MAHARASHTRA,25132117
