,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,APNA SAHAKARI BANK LIMITED,ASBL0000001,RTGS-HO,"APNA BANK BHAVAN, DR.S.SRAO ROAD,PAREL, MUMBAI 400012.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,24110149
1,APNA SAHAKARI BANK LIMITED,ASBL0000002,ADMINISTRATION OFFICE,"APNA BANK BHAVAN, DR.S.SRAO ROAD,PAREL, MUMBAI 400012.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,24174860
2,APNA SAHAKARI BANK LIMITED,ASBL0000003,NAIGAON,"APNA BAZAR, 1ST FLOOR, GOVINDJI KENY ROAD, NAIGAON, MUMBAI 400014",GREATER BOMBAY,MUMBAI,MAHARASHTRA,24127875
3,APNA SAHAKARI BANK LIMITED,ASBL0000004,LOWER PAREL,"MATULYA CENTRE, JN.OF G.K.MARG & J PHATANKAR MARG, MUMBAI 400013",GREATER BOMBAY,MUMBAI,MAHARASHTRA,24947332
4,APNA SAHAKARI BANK LIMITED,ASBL0000005,DR AMBEDKAR ROAD,"DHANU BLDG., DR AMBEDKAR ROAD, PAREL, MUMBAI 400012",GREATER BOMBAY,MUMBAI,MAHARASHTRA,24130752
5,APNA SAHAKARI BANK LIMITED,ASBL0000006,DADASAHEB SARFARE CHOWK,"A-4/5, RAYOL INDUSTRIAL ESTATE, WADALA, MUMBAI 400031",GREATER BOMBAY,MUMBAI,MAHARASHTRA,24148481
6,APNA SAHAKARI BANK LIMITED,ASBL0000007,ANDHERI,"1ST FLOOR, APNA BAZAR, J.P.ROAD, ANDHERI (W), MUMBAI 400058",GREATER BOMBAY,MUMBAI,MAHARASHTRA,26744861
7,APNA SAHAKARI BANK LIMITED,ASBL0000008,MALAD (W),"SHYAM SADAM, MITH CHOWKI, MARVE LINK ROAD, MALAD (W), MUMBAI 400064",GREATER BOMBAY,MUMBAI,MAHARASHTRA,28820732
8,APNA SAHAKARI BANK LIMITED,ASBL0000009,DINDOSHI,"GAURAV, GOKULDHAM, GEN,ARUNKUMAR VAIDYA MARG, GOREGAON (E), MUMBAI 400063",GREATER BOMBAY,MUMBAI,MAHARASHTRA,28400446
9,APNA SAHAKARI BANK LIMITED,ASBL0000010,POWAI,"DAFFODIL, 1ST FLOOR, HIRANANDANI GARDEN, POWAI, MUMBAI 400076",GREATER BOMBAY,MUMBAI,MAHARASHTRA,25703097
10,APNA SAHAKARI BANK LIMITED,ASBL0000011,KURLA,"SHATRUNJAY COMPLEX, TANAJI CHOWK, KURLA (W), MUMBAI 400070",GREATER BOMBAY,MUMBAI,MAHARASHTRA,26501515
11,APNA SAHAKARI BANK LIMITED,ASBL0000012,CHARKOP,"SECTOR-5, APNA BAZAR BLDG., DR. AMBEDKAR ROAD, CHARKOP, KANDIVALI (W), MUMBAI 400067",GREATER BOMBAY,MUMBAI,MAHARASHTRA,28688666
12,APNA SAHAKARI BANK LIMITED,ASBL0000013,BHANDUP,"SHIV SAGAR COMPLEX, ASHOK KADARE CHOWK, TEMBHI PADA ROAD, BHANDUP (W), MUMBAI 400078",GREATER BOMBAY,MUMBAI,MAHARASHTRA,25942423
13,APNA SAHAKARI BANK LIMITED,ASBL0000014,BORIVLI,"INDRAPRASTHA CHS, DATTA PADA, BORIVLI (E), MUMBAI 400066",GREATER BOMBAY,MUMBAI,MAHARASHTRA,28706127
14,APNA SAHAKARI BANK LIMITED,ASBL0000015,PAREL MAIN,"APNA BANK BHAVAN, DR.S.SRAO ROAD,PAREL, MUMBAI 400012.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,24172155
15,APNA SAHAKARI BANK LIMITED,ASBL0000016,VASHI,"CENTRAL FACILITY BLDG., NO.II, PLOT NO.13, SECTOR NO.19,APMC MARKET, VASHI, NAVI MUMBAI 400709",GREATER BOMBAY,MUMBAI,MAHARASHTRA,27897882
16,APNA SAHAKARI BANK LIMITED,ASBL0000017,MALAD (E),"DEORA COMPOUND, RANI SATI MARG, MALAD (E), MUMBAI 400097",GREATER BOMBAY,MUMBAI,MAHARASHTRA,28784411
17,APNA SAHAKARI BANK LIMITED,ASBL0000018,VASAI (E),"VASANT BLDG., AGRAWAL NAKA, SATIVALI ROAD, VASAI (E), DIST.-THANE 401208",THANE,VASAI,MAHARASHTRA,2454647
18,APNA SAHAKARI BANK LIMITED,ASBL0000019,GHATKOPAR,"SHIVAJI SHIKSHAN SANSTHA, NEW BLDG., GR. FLOOR, DR.ANKUSH GAWDE MARG, PANT NAGAR, GHATKOPAR (E), MUMBAI 400077",GREATER BOMBAY,MUMBAI,MAHARASHTRA,25010138
19,APNA SAHAKARI BANK LIMITED,ASBL0000020,THANE,"EVEREST SAMRUDHI, BHASKAR COLONY, MAHATMA GANDHI RIAD, OPP. TIMES IF INDIA, NAVPADA, THANE (W), 400706",THANE,THANE,MAHARASHTRA,25406161
20,APNA SAHAKARI BANK LIMITED,ASBL0000021,NEW PANVEL,"SHANTINIKETAN PUBLIC SCHOOL,PLOT NO.27, SECTOR NO.2, NEW PANVEL, NAVI MUMBAI-400706",RAIGAD,PANVEL,MAHARASHTRA,27483366
21,APNA SAHAKARI BANK LIMITED,ASBL0000022,ASHTA,"BHAWKI ROAD, AT POST ASHTA, DIST.-SANGLI-416301",SANGLI,ASHTA,MAHARASHTRA,243926
22,APNA SAHAKARI BANK LIMITED,ASBL0000023,WALWA,"TAL.-WALWA, DIST-SANGLI-416410",SANGLI,WALWA,MAHARASHTRA,267525
23,APNA SAHAKARI BANK LIMITED,ASBL0000024,"PETH BHAG, SANGLI","SHRISHALIYA APT., HARBAT ROAD, OPP.ARWADE HIGHSCHOOL, PETH BHAG,SANGLI 416416",SANGLI,SANGLI,MAHARASHTRA,2322489
24,APNA SAHAKARI BANK LIMITED,ASBL0000025,MIRAJ,"BHRAMANPURI, PATWARDHAN HALL, MIRAJ, DIST.-SANGLI 416313",SANGLI,MIRAJ,MAHARASHTRA,2223089
25,APNA SAHAKARI BANK LIMITED,ASBL0000026,DHARAVI,"1ST FLOOR, KAMRAJ CHS, 90 FEET ROAD, DHARAVI, MUMBAI 400017",GREATER BOMBAY,MUMBAI,MAHARASHTRA,24091410
26,APNA SAHAKARI BANK LIMITED,ASBL0000027,PRATIKSHA NAGAR,"M 2 CHS, D WING, GALA NO.1 TO 6, PRATIKSHA NAGAR, SION, MUMBAI 400022",GREATER BOMBAY,MUMBAI,MAHARASHTRA,24028000
27,APNA SAHAKARI BANK LIMITED,ASBL0000028,MULUND (E),"SHIV SIDHI APT., PLOT NO.6/A, G.V.SCHEME ROAD, ROAD NO.1, MULUND (E) MUMBAI 400081",GREATER BOMBAY,MUMBAI,MAHARASHTRA,21638661
28,APNA SAHAKARI BANK LIMITED,ASBL0000029,DEVRUKH,"AUDHUT KRUPA, NEAR S.T. STAND, BAZAR PETH, DEVRUKH, TAL.-SANGMESHWAR, DIST.-RATNAGIRI 415804",RATNAGIRI,DEVRUKH,MAHARASHTRA,240300
29,APNA SAHAKARI BANK LIMITED,ASBL0000030,VIKHROLI (E),"VIKHROLI VIDYALAYA, TAGORE NAGAR, GROUP NO.3, VIKHROLI (E), MUMBAI",GREATER BOMBAY,MUMBAI,MAHARASHTRA,25747011
30,APNA SAHAKARI BANK LIMITED,ASBL0000031,DOMBIVLI (E),"SHRI SNEHA BLDG., GR. FLOOR, SHIV MANDIR ROAD, DOMBIVLI (E), DIST.-THANE",THANE,DOMBIVLI,MAHARASHTRA,2861251
31,APNA SAHAKARI BANK LIMITED,ASBL0000032,SHIVAJI PETH,"2402/2, A WARD, UBHA MARUTI CHOWK, SHIVAJI PETH, KOLHAPUR 416012",KOLHAPUR,KOLHAPUR,MAHARASHTRA,2622958
32,APNA SAHAKARI BANK LIMITED,ASBL0000033,TIMBER MARKET,"712/1/2B, A WARD, KALAMBA ROAD, KOLHAPUR 416012",KOLHAPUR,KOLHAPUR,MAHARASHTRA,2627658
33,APNA SAHAKARI BANK LIMITED,ASBL0000034,PHULE WADI,"PLOT NO.359, MAHATMA PHULE HSG.SOC., PHULEWADI, KOLHAPUR 416010",KOLHAPUR,KOLHAPUR,MAHARASHTRA,2631717
34,APNA SAHAKARI BANK LIMITED,ASBL0000035,SADAR BAZAR,"C.S.NO.233, PLOT NO.12/13, FLAT NO.7/8, E WARD, SADAR BAZAR, KOLHAPUR 416002",KOLHAPUR,KOLHAPUR,MAHARASHTRA,2650058
