,BANK,IFSC,MICR CODE,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
0,DEPOSIT INSURANCE AND CREDIT GUARANTEE CORPORATION,DICG0000002,400001001,FORT,COB FORT,23019792,MUMBAI,MUMBAI,MAHARASHTRA
