,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,BHARAT COOPERATIVE BANK MUMBAI LIMITED,BCBM0000001,RTGS-HO,"MOHAN TERRACE, 64/72, MODY STREET, FORT,MUMBAI-400001",GREATER BOMBAY,MUMBAI,MAHARASHTRA,22616174
1,BHARAT COOPERATIVE BANK MUMBAI LIMITED,BCBM0000002,MAIN BRANCH,"45/47, MINT CHAMBERS, MINT ROAD, OPP G.P.O, FORT, MUMBAI 400001",GREATER BOMBAY,MUMBAI,MAHARASHTRA,61890999
2,BHARAT COOPERATIVE BANK MUMBAI LIMITED,BCBM0000003,BHANDUP BRANCH,"GAUTAM UDYOG BHAVAN,GR. FLOOR,  L.B.S.MARG, BHANDUP(WEST),MUMBAI-400078",GREATER BOMBAY,MUMBAI,MAHARASHTRA,65134902
3,BHARAT COOPERATIVE BANK MUMBAI LIMITED,BCBM0000004,GOREGAON BRANCH,"'SHIVGIRI' PLOT NO.11, GROUND FLOOR, SAMANT ESTATE, GOREGAON (EAST), MUMBAI-400063.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,61890301
4,BHARAT COOPERATIVE BANK MUMBAI LIMITED,BCBM0000005,CHEMBUR BRANCH,"GANGANGIRI COMPLEX, 18TH ROAD, NEAR AMBEDKAR GARDEN, CHEMBUR, MUMBAI-400071.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,61890501
5,BHARAT COOPERATIVE BANK MUMBAI LIMITED,BCBM0000006,MULUND BRANCH,"NEELAM NAGAR, BLDG. NO.7, GAVANPADA, MULUND (EAST) MUMBAI-400081",GREATER BOMBAY,MUMBAI,MAHARASHTRA,21635597
6,BHARAT COOPERATIVE BANK MUMBAI LIMITED,BCBM0000007,BORIVALI BRANCH,"B(6 TO 8),  MANDAPESHWAR INDL. PREMISES  CO-OP. SOCIETY LTD., S.V.P. ROAD, BORIVILI(WEST), MUMBAI-400092.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,28926300
7,BHARAT COOPERATIVE BANK MUMBAI LIMITED,BCBM0000008,ANDHERI(WEST) BRANCH,"G-11 A&B, SHALIMAR MORYA PREMISES CO-OP. SOCIETY LTD., SWASTIK IND. ESTATE, ANDHERI(W), ANDHERI(WEST), MUMBAI 400058.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,26742234
8,BHARAT COOPERATIVE BANK MUMBAI LIMITED,BCBM0000009,ANDHERI(EAST) BRANCH,"6 & 106, TOWN CENTRE, NEAR MITTAL INDUSTRIAL ESTATE, ANDHERI-KURLA RD., ANDHERI(EAST), MUMBAI-400059.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,61890700
9,BHARAT COOPERATIVE BANK MUMBAI LIMITED,BCBM0000010,GHATKOPAR BRANCH,"103 TO 106, JYOTI CHAMBERS, 1ST FLOOR, JUNCTION OF J.V. RD. & HIRACHAND DESAI RD., GHATKOPAR (WEST) MUMBAI-400086.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,25155347
10,BHARAT COOPERATIVE BANK MUMBAI LIMITED,BCBM0000011,DAHISAR BRANCH,"SARITA II, 1ST FLOOR, PRABHAT INDL. & RES. COMPLEX, OPP TOLL PLAZA, DAHISAR (EAST), MUMBAI-400068.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,28963793
11,BHARAT COOPERATIVE BANK MUMBAI LIMITED,BCBM0000012,KALINA BRANCH,"GEESE CO-OP.HOUSING SOCIETY LTD. OPP. VIDYANAGRI UNIVERSITY COMPLEX, KALINA, SANTACRUZ (EAST), MUMBAI-400098",GREATER BOMBAY,MUMBAI,MAHARASHTRA,26652258
