,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,THE GREATER BOMBAY COOPERATIVE BANK LIMITED,GBCB0000001,RTGS-HO,"Churchgate Chambers,Ground Floor,Sir Vithaldas Thackersey Marg,New Marine Lines Mumbai 400 020",MUMBAI,SERVICE BRANCH,MAHARASHTRA,61285922
1,THE GREATER BOMBAY COOPERATIVE BANK LIMITED,GBCB0000002,BHULESHWAR BRANCH,"BHULESHWAR BRANCH,G.B.C.B HOUSE, 89 BHULESHWAR, MUMBAI 400 002",MUMBAI,BHULESHWAR,MAHARASHTRA,61285700
2,THE GREATER BOMBAY COOPERATIVE BANK LIMITED,GBCB0000003,WADALA BRANCH,"193, D.S. BARRETTO ROAD, WADALA W",MUMBAI,WADALA,MAHARASHTRA,64556441
3,THE GREATER BOMBAY COOPERATIVE BANK LIMITED,GBCB0000004,DADAR BRANCH,"NAOROJI HOUSE, N. C. NARIELWALA AGIARY TRUST BLDG., DADAR E",MUMBAI,DADAR,MAHARASHTRA,65202132
4,THE GREATER BOMBAY COOPERATIVE BANK LIMITED,GBCB0000005,DOMBIVALI BRANCH,"MANAS SOLITAIRE CHS,SHOP NOS. 3,4,5,6 RAJAJI PATH CROSS LANE NO 4,DOMBIVALI E DIST THANE",MUMBAI,DOMBIVALI,MAHARASHTRA,2430213
5,THE GREATER BOMBAY COOPERATIVE BANK LIMITED,GBCB0000006,GOREGAON BRANCH,"110, JAWAHAR NAGAR, GOREGAON W",MUMBAI,GOREGAON,MAHARASHTRA,65201587
6,THE GREATER BOMBAY COOPERATIVE BANK LIMITED,GBCB0000007,ANDHERI BRANCH,"UNIT NO. G - 1, WING - B, SILVER ASTRA APT, J. B. NAGAR, ANDHERI E",MUMBAI,ANDHERI,MAHARASHTRA,65201548
7,THE GREATER BOMBAY COOPERATIVE BANK LIMITED,GBCB0000008,MALAD BRANCH,"Sarvodaya Bhuvan,Shop No 4 Ground Floor, Ramchandra Lane Extn, Malad (W) Mumbai 400 064",MUMBAI,MALAD,MAHARASHTRA,64570794
8,THE GREATER BOMBAY COOPERATIVE BANK LIMITED,GBCB0000009,BORIVALI BRANCH,"A - 11, RATTAN NAGAR, BORIVALI E",MUMBAI,BORIVALI,MAHARASHTRA,65201878
9,THE GREATER BOMBAY COOPERATIVE BANK LIMITED,GBCB0000010,VERSOVA BRANCH,"SEA PEARL APARTMENTS, J. P. ROAD, OPP. PRATAP COLONY, 4 BUNGLOWS, VERSOVA, ANDHERI W",MUMBAI,VERSOVA,MAHARASHTRA,65201619
10,THE GREATER BOMBAY COOPERATIVE BANK LIMITED,GBCB0000011,KHARGHAR BRANCH,"HARIOM HERITAGE,SHOP NO.1 AND 2,GROUND FLOOR, PLOT NO 8,SECTOR 21,KHARGHAR,NAVI MUMBAI 410210",MUMBAI,NAVI MUMBAI,MAHARASHTRA,64550397
11,THE GREATER BOMBAY COOPERATIVE BANK LIMITED,GBCB0000012,DAHISAR BRANCH,"6, SHEFFIELD, GROUND FLOOR, OPP. JARI MARI GARDEN, ANAND NAGAR, DAHISAR E",MUMBAI,DAHISAR,MAHARASHTRA,64578297
12,THE GREATER BOMBAY COOPERATIVE BANK LIMITED,GBCB0000013,VILE PARLE BRANCH,"MEGHMALA CO-OP. SOCIETY, SANT JANABAI ROAD, VILE - PARLE E",MUMBAI,VILE PARLE,MAHARASHTRA,0
13,THE GREATER BOMBAY COOPERATIVE BANK LIMITED,GBCB0000014,VASAI BRANCH,"REGENCY CO-OP. HSG. SCTY., OPP. ST. FRANCIS HIGH SCHOOL, AMBADI ROAD, VASAI W",MUMBAI,VASAI,MAHARASHTRA,2340839
14,THE GREATER BOMBAY COOPERATIVE BANK LIMITED,GBCB0000016,KANDIVALI BRANCH,"BHOOMI APARTMENTS, BLDG. NO. 8, DAHANUKAR WADI, SECTOR 4, PANCHSHEEL ENCLAVE, KANDIVALI W",MUMBAI,KANDIVALI,MAHARASHTRA,65201675
15,THE GREATER BOMBAY COOPERATIVE BANK LIMITED,GBCB0000017,THANE BRANCH,"SHOP NO. 2 AND 3, PRINCE PALACE BLDG.,PANCHPAKHADI, THANE W",MUMBAI,THANE,MAHARASHTRA,65201939
16,THE GREATER BOMBAY COOPERATIVE BANK LIMITED,GBCB0000018,BANDRA RECLAMATION,"VISHWAKARMA, GATE 1,OPP LILAWATI HOSPITAL,BANDRA RECLAMATION, BANDRA W",MUMBAI,BANDRA,MAHARASHTRA,61285800
17,THE GREATER BOMBAY COOPERATIVE BANK LIMITED,GBCB0000019,GHATKOPAR,"AMRUT KUNJ,ANJARIA WADI, DR. DOSHI NURSING HOME, M.G.ROAD,GHATKOPAR E",MUMBAI,GHATKOPAR,MAHARASHTRA,65200394
18,THE GREATER BOMBAY COOPERATIVE BANK LIMITED,GBCB0000020,NERUL,"SHOP NO.10 11 12 13,AMRITA SADAN SECTOR-22 OPP NERUL RAILWAY STATION NERUL W",MUMBAI,NERUL,MAHARASHTRA,65201650
19,THE GREATER BOMBAY COOPERATIVE BANK LIMITED,GBCB0000021,VASHI BRANCH,"OM NIWAS,PLOT NO 186,SECTOR 12,OPP MEGA MART,VASHI 400 705",MUMBAI,NAVI MUMBAI,MAHARASHTRA,65201382
20,THE GREATER BOMBAY COOPERATIVE BANK LIMITED,GBCB0000022,BHANDUP BRANCH,"GURU NANAK UDYOG BHAVAN,GALA NO 2 AND 3,L.B.S MARG,BHANDUP WEST,MUMBAI 400 078",MUMBAI,MUMBAI,MAHARASHTRA,65201764
21,THE GREATER BOMBAY COOPERATIVE BANK LIMITED,GBCB0000023,MIRA ROAD BRANCH,"GROUND FLR,NIRMAL NAGAR CHSL,SAIBABA NAGAR,MIRA BHAYANDAR ROAD,MIRA ROAD EAST,THANE 401107",MUMBAI,THANE,MAHARASHTRA,65201939
22,THE GREATER BOMBAY COOPERATIVE BANK LIMITED,GBCB0000024,CHURCHGATE BRANCH,"BALDOTA BHAVAN,3RD FLOOR,117,M K MARG,CHURCHGATE,MUMBAI 400 020",MUMBAI,MUMBAI,MAHARASHTRA,61285922
